Bz, 1e-06, -0.005, 0.00175733919842
Br, 1e-06, -0.005, -1.27570712422e-06
Bz, 1e-06, -0.0038888888888888888, 0.0017806983172
Br, 1e-06, -0.0038888888888888888, -1.74471633585e-08
Bz, 1e-06, -0.002777777777777778, 0.00181946979133
Br, 1e-06, -0.002777777777777778, -1.74471633585e-08
Bz, 1e-06, -0.0016666666666666666, 0.00184028625363
Br, 1e-06, -0.0016666666666666666, -5.34166249062e-09
Bz, 1e-06, -0.0005555555555555553, 0.00185215661472
Br, 1e-06, -0.0005555555555555553, -5.34166249062e-09
Bz, 1e-06, 0.0005555555555555553, 0.00184907090597
Br, 1e-06, 0.0005555555555555553, 5.61638673721e-09
Bz, 1e-06, 0.001666666666666667, 0.00183164367342
Br, 1e-06, 0.001666666666666667, 1.43105744104e-08
Bz, 1e-06, 0.0027777777777777788, 0.00179926029463
Br, 1e-06, 0.0027777777777777788, 1.53565984021e-08
Bz, 1e-06, 0.003888888888888889, 0.00176513452041
Br, 1e-06, 0.003888888888888889, 1.53565984017e-08
Bz, 1e-06, 0.005, 0.00197631318085
Br, 1e-06, 0.005, 2.82560822406e-05
Bz, 0.0005564444444444444, -0.005, 0.0017458548112
Br, 0.0005564444444444444, -0.005, -9.60163368612e-06
Bz, 0.0005564444444444444, -0.0038888888888888888, 0.00178189825145
Br, 0.0005564444444444444, -0.0038888888888888888, -9.70837712216e-06
Bz, 0.0005564444444444444, -0.002777777777777778, 0.00181880814141
Br, 0.0005564444444444444, -0.002777777777777778, -7.56729221199e-06
Bz, 0.0005564444444444444, -0.0016666666666666666, 0.0018444371788
Br, 0.0005564444444444444, -0.0016666666666666666, -2.972338417e-06
Bz, 0.0005564444444444444, -0.0005555555555555553, 0.00185630753989
Br, 0.0005564444444444444, -0.0005555555555555553, -2.972338417e-06
Bz, 0.0005564444444444444, 0.0005555555555555553, 0.00185265821223
Br, 0.0005564444444444444, 0.0005555555555555553, 3.12520719775e-06
Bz, 0.0005564444444444444, 0.001666666666666667, 0.00183294885756
Br, 0.0005564444444444444, 0.001666666666666667, 7.96303962752e-06
Bz, 0.0005564444444444444, 0.0027777777777777788, 0.00180015835554
Br, 0.0005564444444444444, 0.0027777777777777788, 8.54509386633e-06
Bz, 0.0005564444444444444, 0.003888888888888889, 0.00179466090338
Br, 0.0005564444444444444, 0.003888888888888889, -8.62142917823e-06
Bz, 0.0005564444444444444, 0.005, 0.001918231695
Br, 0.0005564444444444444, 0.005, -7.66496968794e-05
Bz, 0.0011118888888888888, -0.005, 0.00173436352783
Br, 0.0011118888888888888, -0.005, -1.7927560248e-05
Bz, 0.0011118888888888888, -0.0038888888888888888, 0.0017801051712
Br, 0.0011118888888888888, -0.0038888888888888888, -2.26572881659e-05
Bz, 0.0011118888888888888, -0.002777777777777778, 0.00182167301512
Br, 0.0011118888888888888, -0.002777777777777778, -1.60069881364e-05
Bz, 0.0011118888888888888, -0.0016666666666666666, 0.00184649109206
Br, 0.0011118888888888888, -0.0016666666666666666, -8.75335457055e-06
Bz, 0.0011118888888888888, -0.0005555555555555553, 0.00185773442249
Br, 0.0011118888888888888, -0.0005555555555555553, -2.89842057767e-06
Bz, 0.0011118888888888888, 0.0005555555555555553, 0.00185527649619
Br, 0.0011118888888888888, 0.0005555555555555553, 5.89144353283e-06
Bz, 0.0011118888888888888, 0.001666666666666667, 0.00183494047213
Br, 0.0011118888888888888, 0.001666666666666667, 1.48647086286e-05
Bz, 0.0011118888888888888, 0.0027777777777777788, 0.00180075583103
Br, 0.0011118888888888888, 0.0027777777777777788, 1.33017094515e-05
Bz, 0.0011118888888888888, 0.003888888888888889, 0.00176434558549
Br, 0.0011118888888888888, 0.003888888888888889, 5.00699342451e-06
Bz, 0.0011118888888888888, 0.005, 0.00184738697032
Br, 0.0011118888888888888, 0.005, -8.67982885e-05
Bz, 0.0016673333333333332, -0.005, 0.00171707647038
Br, 0.0016673333333333332, -0.005, -3.86998860546e-05
Bz, 0.0016673333333333332, -0.0038888888888888888, 0.00178467474753
Br, 0.0016673333333333332, -0.0038888888888888888, -3.89732403534e-05
Bz, 0.0016673333333333332, -0.002777777777777778, 0.00182882264314
Br, 0.0016673333333333332, -0.002777777777777778, -2.11857291291e-05
Bz, 0.0016673333333333332, -0.0016666666666666666, 0.00185056529633
Br, 0.0016673333333333332, -0.0016666666666666666, -1.40161423901e-05
Bz, 0.0016673333333333332, -0.0005555555555555553, 0.00186336220595
Br, 0.0016673333333333332, -0.0005555555555555553, -3.648215754e-06
Bz, 0.0016673333333333332, 0.0005555555555555553, 0.00186314154161
Br, 0.0016673333333333332, 0.0005555555555555553, 4.50015490953e-06
Bz, 0.0016673333333333332, 0.001666666666666667, 0.00183957914296
Br, 0.0016673333333333332, 0.001666666666666667, 2.34135235749e-05
Bz, 0.0016673333333333332, 0.0027777777777777788, 0.00178777984403
Br, 0.0016673333333333332, 0.0027777777777777788, 3.36710332657e-05
Bz, 0.0016673333333333332, 0.003888888888888889, 0.00173219721949
Br, 0.0016673333333333332, 0.003888888888888889, 1.86354160272e-05
Bz, 0.0016673333333333332, 0.005, 0.00171868628582
Br, 0.0016673333333333332, 0.005, -0.000122526636821
Bz, 0.0022227777777777775, -0.005, 0.00171536696638
Br, 0.0022227777777777775, -0.005, -6.6142832962e-05
Bz, 0.0022227777777777775, -0.0038888888888888888, 0.00178804258697
Br, 0.0022227777777777775, -0.0038888888888888888, -5.10222919467e-05
Bz, 0.0022227777777777775, -0.002777777777777778, 0.0018329210993
Br, 0.0022227777777777775, -0.002777777777777778, -3.10906016283e-05
Bz, 0.0022227777777777775, -0.0016666666666666666, 0.00185536575029
Br, 0.0022227777777777775, -0.0016666666666666666, -1.73855440157e-05
Bz, 0.0022227777777777775, -0.0005555555555555553, 0.00186828458041
Br, 0.0022227777777777775, -0.0005555555555555553, -6.7136165004e-06
Bz, 0.0022227777777777775, 0.0005555555555555553, 0.00187070747989
Br, 0.0022227777777777775, 0.0005555555555555553, 8.04934475329e-06
Bz, 0.0022227777777777775, 0.001666666666666667, 0.0018505737077
Br, 0.0022227777777777775, 0.001666666666666667, 3.31026158944e-05
Bz, 0.0022227777777777775, 0.0027777777777777788, 0.00179558950049
Br, 0.0022227777777777775, 0.0027777777777777788, 5.93849629201e-05
Bz, 0.0022227777777777775, 0.003888888888888889, 0.00169958997296
Br, 0.0022227777777777775, 0.003888888888888889, 3.226383863e-05
Bz, 0.0022227777777777775, 0.005, 0.00157581609605
Br, 0.0022227777777777775, 0.005, -5.71568666732e-05
Bz, 0.002778222222222222, -0.005, 0.00171558428791
Br, 0.002778222222222222, -0.005, -9.35857798694e-05
Bz, 0.002778222222222222, -0.0038888888888888888, 0.00180357655662
