Bz, 1e-06, 1e-06, 0.00197867326277
Br, 1e-06, 1e-06, -8.88971945427e-10
Bz, 1e-06, 0.00125075, 0.00197860707183
Br, 1e-06, 0.00125075, -2.33155062477e-10
Bz, 1e-06, 0.0025004999999999997, 0.00197830675594
Br, 1e-06, 0.0025004999999999997, 1.76140701851e-10
Bz, 1e-06, 0.00375025, 0.00197794529755
Br, 1e-06, 0.00375025, -1.88517895955e-11
Bz, 1e-06, 0.005, 0.00197892612525
Br, 1e-06, 0.005, 7.36002131586e-08
Bz, 0.0005564444444444444, 1e-06, 0.00197867897929
Br, 0.0005564444444444444, 1e-06, 6.7433339945e-11
Bz, 0.0005564444444444444, 0.00125075, 0.00197861618555
Br, 0.0005564444444444444, 0.00125075, 3.45424529299e-08
Bz, 0.0005564444444444444, 0.0025004999999999997, 0.00197831690321
Br, 0.0005564444444444444, 0.0025004999999999997, 9.73608322824e-08
Bz, 0.0005564444444444444, 0.00375025, 0.00197788782764
Br, 0.0005564444444444444, 0.00375025, 3.70164941302e-08
Bz, 0.0005564444444444444, 0.005, 0.00197858966876
Br, 0.0005564444444444444, 0.005, -5.38347546033e-07
Bz, 0.0011118888888888888, 1e-06, 0.00197869247177
Br, 0.0011118888888888888, 1e-06, -1.24714855684e-10
Bz, 0.0011118888888888888, 0.00125075, 0.00197865330026
Br, 0.0011118888888888888, 0.00125075, 6.33292249966e-08
Bz, 0.0011118888888888888, 0.0025004999999999997, 0.00197835061502
Br, 0.0011118888888888888, 0.0025004999999999997, 2.07081751256e-07
Bz, 0.0011118888888888888, 0.00375025, 0.00197774930292
Br, 0.0011118888888888888, 0.00375025, 1.63041671871e-07
Bz, 0.0011118888888888888, 0.005, 0.00197793212638
Br, 0.0011118888888888888, 0.005, -8.03762566542e-07
Bz, 0.0016673333333333332, 1e-06, 0.00197870435021
Br, 0.0016673333333333332, 1e-06, 7.35289929204e-10
Bz, 0.0016673333333333332, 0.00125075, 0.00197871774191
Br, 0.0016673333333333332, 0.00125075, 7.09604797626e-08
Bz, 0.0016673333333333332, 0.0025004999999999997, 0.00197843749516
Br, 0.0016673333333333332, 0.0025004999999999997, 3.4269523485e-07
Bz, 0.0016673333333333332, 0.00375025, 0.001977571422
Br, 0.0016673333333333332, 0.00375025, 4.03114893451e-07
Bz, 0.0016673333333333332, 0.005, 0.00197697880062
Br, 0.0016673333333333332, 0.005, -8.5794532559e-07
Bz, 0.0022227777777777775, 1e-06, 0.00197869476549
Br, 0.0022227777777777775, 1e-06, 3.87923514134e-09
Bz, 0.0022227777777777775, 0.00125075, 0.00197880782971
Br, 0.0022227777777777775, 0.00125075, 4.09945642489e-08
Bz, 0.0022227777777777775, 0.0025004999999999997, 0.00197863225507
Br, 0.0022227777777777775, 0.0025004999999999997, 5.04533689208e-07
Bz, 0.0022227777777777775, 0.00375025, 0.00197741840423
Br, 0.0022227777777777775, 0.00375025, 7.99105635715e-07
Bz, 0.0022227777777777775, 0.005, 0.00197586455654
Br, 0.0022227777777777775, 0.005, -5.17671120971e-07
Bz, 0.002778222222222222, 1e-06, 0.00197862113968
Br, 0.002778222222222222, 1e-06, -6.25747455208e-09
Bz, 0.002778222222222222, 0.00125075, 0.00197893304107
Br, 0.002778222222222222, 0.00125075, -7.88452323005e-08
Bz, 0.002778222222222222, 0.0025004999999999997, 0.00197898710251
Br, 0.002778222222222222, 0.0025004999999999997, 6.38115192023e-07
Bz, 0.002778222222222222, 0.00375025, 0.00197741956407
Br, 0.002778222222222222, 0.00375025, 1.47458936258e-06
Bz, 0.002778222222222222, 0.005, 0.00197461674416
Br, 0.002778222222222222, 0.005, 3.87037654567e-07
Bz, 0.003333666666666666, 1e-06, 0.0019784086604
Br, 0.003333666666666666, 1e-06, -7.2633886136e-09
Bz, 0.003333666666666666, 0.00125075, 0.00197905982173
Br, 0.003333666666666666, 0.00125075, -3.50568538275e-07
Bz, 0.003333666666666666, 0.0025004999999999997, 0.00197959355239
Br, 0.003333666666666666, 0.0025004999999999997, 7.58635226035e-07
Bz, 0.003333666666666666, 0.00375025, 0.00197769706594
Br, 0.003333666666666666, 0.00375025, 2.44782356697e-06
Bz, 0.003333666666666666, 0.005, 0.00197331648941
